fight_url,red_fighter,blue_fighter,red_fights,blue_fights,red_kd,blue_kd,delta_kd,red_sig_landed,blue_sig_landed,delta_sig_landed,red_sig_attempted,blue_sig_attempted,delta_sig_attempted,red_tot_landed,blue_tot_landed,delta_tot_landed,red_tot_attempted,blue_tot_attempted,delta_tot_attempted,red_td_landed,blue_td_landed,delta_td_landed,red_td_attempted,blue_td_attempted,delta_td_attempted,red_sub_att,blue_sub_att,delta_sub_att,red_rev,blue_rev,delta_rev,red_ctrl_sec,blue_ctrl_sec,delta_ctrl_sec,red_win
http://ufcstats.com/fight-details/8ea72cf82fac07f6,Patrick Smith,Scott Morris,3,1,,,0.0,0.7,1.0,-0.30000000000000004,2.8,1.0,1.7999999999999998,,,0.0,,,0.0,2.0999999999999996,0.0,2.0999999999999996,7.21,0.0,7.21,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/9c74c2758a2c7c2e,Royce Gracie,Keith Hackney,5,1,,,0.0,0.7242999999999999,29.0,-28.2757,0.7242999999999999,45.0,-44.2757,,,0.0,,,0.0,0.42000000000000004,6.0,-5.58,0.8400000000000001,8.0,-7.16,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/f29eec19aa5c1303,Royce Gracie,Dan Severn,7,1,,,0.0,5.0351870000000005,0.0,5.0351870000000005,8.815187,0.0,8.815187,,,0.0,,,0.0,0.4578000000000001,0.0,0.4578000000000001,2.8756000000000004,0.0,2.8756000000000004,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/d62aec55bc142346,Ken Shamrock,Dan Severn,2,6,,,0.0,2.2,3.37568,-1.1756799999999998,2.5,6.47269,-3.97269,,,0.0,,,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/66c029f49d3c5da6,Oleg Taktarov,David Abbott,2,1,,,0.0,0.0,13.0,-13.0,0.0,20.0,-20.0,,,0.0,,,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/5d19fa2df1cb61a2,Oleg Taktarov,Dave Beneteau,3,3,,,0.0,2.8,10.259999999999998,-7.459999999999998,7.0,15.870000000000001,-8.870000000000001,,,0.0,,,0.0,2.0999999999999996,0.0,2.0999999999999996,6.3,0.09000000000000002,6.21,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/3c2c7c095c79a506,Oleg Taktarov,Anthony Macias,4,1,,,0.0,0.8400000000000001,4.0,-3.16,3.5000000000000004,4.0,-0.49999999999999956,,,0.0,,,0.0,0.63,2.0,-1.37,1.8900000000000001,3.0,-1.1099999999999999,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/e7ca291dd8f5661b,Marco Ruas,Paul Varelans,1,4,,,0.0,1.0,3.661,-2.661,2.0,4.654,-2.654,,,0.0,,,0.0,1.0,0.18900000000000003,0.8109999999999999,3.0,0.9930000000000003,2.0069999999999997,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/fcf632627ce40195,Mark Hall,Harold Howard,1,2,,,0.0,1.0,6.9,-5.9,1.0,10.2,-9.2,,,0.0,,,0.0,2.0,1.0,1.0,2.0,4.0,-2.0,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/9ebb7bba0b45d517,Marco Ruas,Larry Cureton,2,1,,,0.0,6.6,0.0,6.6,18.1,1.0,17.1,,,0.0,,,0.0,19.2,0.0,19.2,35.199999999999996,1.0,34.199999999999996,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/717f3c3932279196,Oleg Taktarov,Marco Ruas,5,3,,,0.0,0.25200000000000006,2.68,-2.428,1.0500000000000003,6.130000000000002,-5.080000000000002,,,0.0,,,0.0,0.18900000000000003,5.760000000000001,-5.571000000000001,0.5670000000000002,10.56,-9.993,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/0d872527bbb3cd40,Dan Severn,David Abbott,7,3,,,0.0,1.712704,9.43,-7.717295999999999,2.641807,19.439999999999998,-16.798192999999998,,,0.0,,,0.0,0.7,1.77,-1.07,0.7,6.460000000000001,-5.760000000000001,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/d45f9dfdb75a640f,Oleg Taktarov,Dave Beneteau,6,4,,,0.0,1.4756,6.577999999999999,-5.102399999999999,13.614999999999998,14.561,-0.9460000000000015,,,0.0,,,0.0,4.2566999999999995,0.0,4.2566999999999995,23.2701,0.02700000000000001,23.2431,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/8cc976ee1a123fb8,Dan Severn,Paul Varelans,8,5,,,0.0,25.7138112,3.1982999999999997,22.5155112,30.892542099999996,14.6962,16.196342099999995,,,0.0,,,0.0,0.21000000000000002,4.9567,-4.7467,0.21000000000000002,19.197899999999997,-18.987899999999996,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/524b49a676498c6d,Dan Severn,Oleg Taktarov,9,7,,,0.0,7.7141433600000004,0.4426800000000001,7.27146336,9.26776263,4.7845,4.48326263,,,0.0,,,0.0,0.06300000000000001,1.27701,-1.21401,0.06300000000000001,7.681030000000001,-7.618030000000001,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/3e39aac3e15d75bd,Marco Ruas,Keith Hackney,4,3,,,0.0,2.904,3.9400000000000004,-1.0360000000000005,23.539,10.07,13.469000000000001,,,0.0,,,0.0,11.527999999999999,2.15,9.377999999999998,39.568,6.25,33.318,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/6b0430e9c97afec7,David Abbott,Steve Jennum,4,2,,,0.0,4.929,10.9,-5.971,10.032,28.5,-18.468,,,0.0,,,0.0,0.5310000000000001,0.30000000000000004,0.2310000000000001,3.3380000000000005,4.799999999999999,-1.4619999999999984,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/16b4a0b06427f1ac,Ken Shamrock,Kimo Leopoldo,3,1,,,0.0,1.36,3.0,-1.64,3.55,6.0,-2.45,,,0.0,,,0.0,0.7,0.0,0.7,2.8899999999999997,1.0,1.8899999999999997,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/f5156ca4dcd2a0e3,Gary Goodridge,Jerry Bohlander,1,1,,,0.0,1.0,3.0,-2.0,4.0,3.0,1.0,,,0.0,,,0.0,0.0,4.0,-4.0,3.0,6.0,-3.0,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/6a060498e60756af,Dan Severn,Ken Shamrock,10,4,,,0.0,14.914243008,0.4080000000000001,14.506243008,53.880328789,1.7650000000000001,52.115328788999996,,,0.0,,,0.0,4.9189,0.21000000000000002,4.7089,42.0189,1.567,40.4519,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/6397fba14ce7f674,Mark Coleman,Don Frye,1,5,,,0.0,33.0,8.8264,24.1736,48.0,15.0579,32.942099999999996,,,0.0,,,0.0,2.0,1.0522,0.9478,3.0,4.144299999999999,-1.1442999999999994,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/de2ced807ed3eb0b,Don Frye,Mark Hall,6,3,,,0.0,3.3479200000000002,1.7,1.6479200000000003,8.717369999999999,2.33,6.387369999999999,,,0.0,,,0.0,1.01566,1.58,-0.5643400000000001,5.443289999999999,1.79,3.6532899999999993,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/398ff6015a5ba3b5,David Abbott,Sam Adkins,5,1,,,0.0,2.1787,0.0,2.1787,3.7096,3.0,0.7096,,,0.0,,,0.0,0.8593,0.0,0.8593,1.7014000000000002,3.0,-1.2985999999999998,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/b633d9d9626239ec,Mark Coleman,Brian Johnston,4,3,,,0.0,11.881,4.37,7.511,14.974,7.12,7.854,,,0.0,,,0.0,0.88,0.0,0.88,1.0330000000000001,0.5400000000000001,0.493,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/9f6a7aee1fce539a,Scott Ferrozzo,David Abbott,1,6,,,0.0,6.0,4.1536100000000005,1.8463899999999995,8.0,5.31288,2.68712,,,0.0,,,0.0,1.0,0.25779,0.74221,2.0,0.5104200000000001,1.48958,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/9713ba5e92ee4f5d,Don Frye,Gary Goodridge,7,6,,,0.0,6.604376,1.9206400000000003,4.683736,8.215211,4.44394,3.7712710000000005,,,0.0,,,0.0,0.304698,0.48300000000000004,-0.17830200000000002,1.632987,2.99496,-1.3619729999999999,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/d595d2c36ddba8ee,Don Frye,David Abbott,8,7,,,0.0,8.981312800000001,15.246083,-6.264770199999999,17.8645633,35.893864,-18.0293007,,,0.0,,,0.0,1.4914094,10.577337,-9.0859276,6.7898961,27.453125999999997,-20.663229899999997,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/c8ff8a72f3c5a825,David Abbott,Steve Nelmark,8,1,,,0.0,13.6738249,12.0,1.6738248999999996,29.668159199999998,15.0,14.668159199999998,,,0.0,,,0.0,9.4732011,1.0,8.4732011,21.5359378,2.0,19.5359378,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/14e48e29fefe1b3d,Kimo Leopoldo,Paul Varelans,2,7,,,0.0,3.0,3.787847,-0.7878470000000002,4.6,23.722658,-19.122658,,,0.0,,,0.0,0.7,4.856102999999999,-4.156102999999999,1.0,21.537810999999998,-20.537810999999998,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/f84070b049bc14e6,David Abbott,Cal Worsham,9,2,,,0.0,10.40214747,6.8999999999999995,3.5021474699999997,20.800447759999997,13.200000000000001,7.600447759999996,,,0.0,,,0.0,3.54196033,2.2,1.34196033,7.160781340000001,6.0,1.1607813400000007,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/f716e27b04a6fbb5,Don Frye,Mark Hall,9,4,,,0.0,6.89439384,1.21,5.68439384,17.95936899,1.399,16.56036899,,,0.0,,,0.0,3.94742282,1.174,2.77342282,13.236968829999999,1.237,11.999968829999998,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/fa48320affd3b2b4,Ken Shamrock,Brian Johnston,5,4,,,0.0,6.4224,1.3110000000000002,5.1114,50.229499999999994,3.5360000000000005,46.69349999999999,,,0.0,,,0.0,5.662999999999999,2.0999999999999996,3.5629999999999997,50.1701,3.662,46.5081,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/3e813ba25895913d,Mark Coleman,Dan Severn,5,11,,,0.0,9.8643,13.5742729024,-3.7099729024000005,11.4922,65.1640986367,-53.67189863670001,,,0.0,,,0.0,0.26400000000000007,7.77567,-7.51167,0.30990000000000006,56.00567,-55.69577,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/fa347a9ac9d0558c,Vitor Belfort,Scott Ferrozzo,1,3,,,0.0,17.0,20.209999999999997,-3.2099999999999973,29.0,35.3,-6.299999999999997,,,0.0,,,0.0,2.0,5.0600000000000005,-3.0600000000000005,4.0,11.31,-7.3100000000000005,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/45e49fe8d3d1bfb5,Guy Mezger,Christophe Leninger,3,1,,,0.0,3.630000000000001,1.0,2.630000000000001,9.170000000000002,2.0,7.170000000000002,,,0.0,,,0.0,0.42000000000000004,1.0,-0.58,4.640000000000001,2.0,2.6400000000000006,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/0e16795e385e76a7,Vitor Belfort,David Abbott,2,10,,,0.0,11.4,5.920644241,5.479355759000001,17.1,12.540134328,4.559865672000001,,,0.0,,,0.0,2.0,1.7625880990000002,0.23741190099999976,3.3,5.648234402,-2.348234402,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/c92596c3143db25b,Kevin Jackson,Tony Fryklund,1,1,,,0.0,3.0,4.0,-1.0,4.0,7.0,-3.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/1f561a3e35a9b48a,Mark Kerr,Dan Bobish,1,1,,,0.0,14.0,9.0,5.0,20.0,21.0,-1.0,,,0.0,,,0.0,0.0,2.0,-2.0,0.0,8.0,-8.0,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/b3cafb4e6e1b2ad0,Maurice Smith,David Abbott,1,11,,,0.0,34.0,1.7761932723000002,32.2238067277,44.0,5.8620402984,38.137959701599996,,,0.0,,,0.0,36.0,0.5287764297000002,35.4712235703,44.0,3.0944703206,40.9055296794,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/b5e49b35bc25c5a9,Randy Couture,Vitor Belfort,2,3,,,0.0,10.8,12.52,-1.7199999999999989,12.9,20.53,-7.630000000000001,,,0.0,,,0.0,0.0,1.3,-1.3,0.0,1.69,-1.69,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/1c1f8f281b2065e0,Mark Kerr,Dwayne Cason,2,1,,,0.0,4.900000000000001,11.0,-6.099999999999999,8.8,22.0,-13.2,,,0.0,,,0.0,1.4,0.0,1.4,1.4,0.0,1.4,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/5c3542260741c6bc,Vitor Belfort,Joe Charles,4,1,,,0.0,7.9559999999999995,0.0,7.9559999999999995,20.859,0.0,20.859,,,0.0,,,0.0,1.09,1.0,0.09000000000000008,9.607,1.0,8.607,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/748657d9ba9d7c71,Randy Couture,Maurice Smith,3,2,,,0.0,24.94,15.100000000000001,9.84,31.87,18.800000000000004,13.069999999999997,,,0.0,,,0.0,1.4,14.3,-12.9,3.5,16.700000000000003,-13.200000000000003,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/db936df21e61209e,Jerry Bohlander,Kevin Jackson,5,3,,,0.0,2.0102,1.3900000000000001,0.6202000000000001,2.9684999999999997,2.6,0.3684999999999996,,,0.0,,,0.0,0.09540000000000003,1.4,-1.3046,2.2046,2.28,-0.07539999999999969,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/dbdad3eb157703bc,Tsuyoshi Kohsaka,Pete Williams,1,1,,,0.0,31.0,13.0,18.0,58.0,32.0,26.0,,,0.0,,,0.0,32.0,14.0,18.0,51.0,30.0,21.0,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/07423d10cc23bfeb,Pat Miletich,Mikey Burnett,2,1,,,0.0,4.3,25.0,-20.7,11.200000000000001,61.0,-49.8,,,0.0,,,0.0,3.0,12.0,-9.0,8.5,35.0,-26.5,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/86090172facd6cf7,Pedro Rizzo,Mark Coleman,1,8,,,0.0,12.0,20.6083361,-8.608336099999999,22.0,42.29628939999999,-20.296289399999992,,,0.0,,,0.0,17.0,4.753127999999999,12.246872,22.0,14.3723673,7.6276326999999995,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/48fccedc8889a473,Mikey Burnett,Townsend Saunders,2,1,,,0.0,8.9,7.0,1.9000000000000004,32.300000000000004,25.0,7.300000000000004,,,0.0,,,0.0,4.300000000000001,0.0,4.300000000000001,18.9,2.0,16.9,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/6c15d41df17349c9,Tito Ortiz,Jerry Bohlander,2,6,,,0.0,15.5,2.00306,13.49694,21.799999999999997,10.690549999999998,11.109449999999999,,,0.0,,,0.0,1.0,2.82862,-1.82862,5.200000000000001,11.861379999999999,-6.661379999999998,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/c03d0d781df4ad2a,Tito Ortiz,Guy Mezger,3,4,,,0.0,29.15,15.789,13.360999999999999,57.63999999999999,30.051,27.588999999999995,,,0.0,,,0.0,8.7,9.925999999999998,-1.225999999999999,21.86,17.491999999999997,4.368000000000002,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/b26c2f616c9436fb,Jeremy Horn,Chuck Liddell,2,1,,,0.0,3.0000000000000004,13.0,-10.0,6.400000000000001,47.0,-40.6,,,0.0,,,0.0,1.2000000000000002,20.0,-18.8,3.9000000000000004,52.0,-48.1,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/73c07530f667289f,Bas Rutten,Kevin Randleman,1,1,,,0.0,21.0,17.0,4.0,50.0,49.0,1.0,,,0.0,,,0.0,18.0,4.0,14.0,42.0,18.0,24.0,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/99b5010fd25911af,Pedro Rizzo,Tra Telligman,2,2,,,0.0,9.9,3.5,6.4,22.0,13.0,9.0,,,0.0,,,0.0,15.600000000000001,4.199999999999999,11.400000000000002,26.2,9.4,16.799999999999997,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/c6f8541973f69080,Andre Roberts,Ron Waterman,1,1,,,0.0,2.0,6.0,-4.0,3.0,8.0,-5.0,,,0.0,,,0.0,2.0,0.0,2.0,3.0,0.0,3.0,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/62ac5bff3c181f50,Maurice Smith,Marco Ruas,4,5,,,0.0,3.8090000000000006,4.3712,-0.5621999999999994,10.302,12.661700000000002,-2.359700000000002,,,0.0,,,0.0,6.957000000000001,4.8584,2.098600000000001,13.543,13.970400000000001,-0.4274000000000022,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/eebf672428b168b7,Jeremy Horn,Jason Godsey,4,1,,,0.0,19.38,0.0,19.38,36.206,5.0,31.206000000000003,,,0.0,,,0.0,6.758,1.0,5.758,13.720999999999998,5.0,8.720999999999998,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/c6ead49500c047e5,Chuck Liddell,Paul Jones,2,1,,,0.0,12.299999999999999,20.0,-7.700000000000001,28.8,34.0,-5.199999999999999,,,0.0,,,0.0,8.100000000000001,0.0,8.100000000000001,23.3,2.0,21.3,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/b1134affa18449dd,Frank Shamrock,Tito Ortiz,4,4,,,0.0,4.22,24.145,-19.925,10.169999999999998,42.492000000000004,-32.322,,,0.0,,,0.0,6.529999999999999,2.6100000000000003,3.919999999999999,11.136,7.958,3.177999999999999,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/c22545a5881459ac,Pedro Rizzo,Tsuyoshi Kohsaka,3,4,,,0.0,7.87,9.538,-1.6680000000000001,35.3,16.273,19.026999999999997,,,0.0,,,0.0,10.98,5.617000000000001,5.3629999999999995,37.26,11.485000000000001,25.775,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/9c7830c91fad60d8,Kenichi Yamamoto,Katsuhisa Fujii,1,1,,,0.0,6.0,10.0,-4.0,12.0,33.0,-21.0,,,0.0,,,0.0,2.0,14.0,-12.0,4.0,36.0,-32.0,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/2ab41c5519d0b1b9,Kevin Randleman,Pete Williams,2,4,,,0.0,18.4,6.0489999999999995,12.350999999999999,55.3,18.0,37.3,,,0.0,,,0.0,1.2000000000000002,6.944,-5.744,6.800000000000001,16.672,-9.872,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/0adfdf8f563be462,Tito Ortiz,Wanderlei Silva,5,2,,,0.0,19.8435,8.399999999999999,11.4435,61.747600000000006,12.6,49.147600000000004,,,0.0,,,0.0,2.883,0.30000000000000004,2.583,17.0874,2.0,15.087399999999999,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/cef1b43c77e02635,Kevin Randleman,Pedro Rizzo,3,4,,,0.0,12.52,7.961,4.558999999999999,45.989999999999995,38.59,7.3999999999999915,,,0.0,,,0.0,0.3600000000000001,12.394,-12.034,4.140000000000001,42.678,-38.538,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/794ec0a93eca0492,Pedro Rizzo,Dan Severn,5,12,,,0.0,4.488300000000001,5.47228187072,-0.9839818707199992,43.777,22.349229591010005,21.427770408989996,,,0.0,,,0.0,12.118199999999998,3.732701,8.385498999999998,51.3034,19.601701000000006,31.701698999999998,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/ae54f944d1ba378f,Ian Freeman,Tedd Williams,2,1,,,0.0,9.1,5.0,4.1,14.7,13.0,1.6999999999999993,,,0.0,,,0.0,0.7,1.0,-0.30000000000000004,4.8999999999999995,5.0,-0.10000000000000053,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/0bec32c32da199ed,Fabiano Iha,Laverne Clark,2,3,,,0.0,2.8,4.6,-1.7999999999999998,11.2,26.95,-15.75,,,0.0,,,0.0,1.4,2.8199999999999994,-1.4199999999999995,9.299999999999999,24.089999999999996,-14.789999999999997,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/3ef7c2b26af8cf22,Jeremy Horn,Eugene Jackson,5,3,,,0.0,7.214,8.14,-0.9260000000000002,12.961800000000002,28.31,-15.348199999999997,,,0.0,,,0.0,3.4274,5.82,-2.3926000000000003,6.2162999999999995,24.970000000000002,-18.753700000000002,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/10cca6f437922b6c,Randy Couture,Kevin Randleman,4,4,,,0.0,20.782,15.655999999999999,5.126000000000001,31.261000000000003,50.197,-18.936,,,0.0,,,0.0,0.42000000000000004,7.807999999999999,-7.387999999999999,1.0500000000000003,28.541999999999998,-27.491999999999997,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/be8e34d585be9dc7,Jens Pulver,John Lewis,2,1,,,0.0,15.400000000000002,18.0,-2.599999999999998,87.0,58.0,29.0,,,0.0,,,0.0,2.3999999999999995,11.0,-8.600000000000001,54.8,46.0,8.799999999999997,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/5a4f6ff454b1eeb8,Fabiano Iha,Daiju Takase,3,2,,,0.0,0.8400000000000001,3.5,-2.66,3.3600000000000003,9.100000000000001,-5.740000000000001,,,0.0,,,0.0,1.12,0.0,1.12,4.89,6.300000000000001,-1.410000000000001,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/019eca4a900ed793,Evan Tanner,Lance Gibson,2,1,,,0.0,15.6,15.0,0.5999999999999996,24.2,31.0,-6.800000000000001,,,0.0,,,0.0,5.1,2.0,3.0999999999999996,10.4,12.0,-1.5999999999999996,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/9ea4087371f7a892,Chuck Liddell,Jeff Monson,3,1,,,0.0,12.79,20.0,-7.210000000000001,28.240000000000002,49.0,-20.759999999999998,,,0.0,,,0.0,4.53,0.0,4.53,15.39,3.0,12.39,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/53a736ebc356cc4a,Pat Miletich,Kenichi Yamamoto,6,2,,,0.0,8.199629999999999,1.8000000000000003,6.399629999999998,21.709519999999998,5.7,16.00952,,,0.0,,,0.0,5.4199,0.6000000000000001,4.8199000000000005,19.14945,3.3,15.849450000000001,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/2783ccf179321171,Tito Ortiz,Yuki Kondo,6,1,,,0.0,18.55305,28.0,-9.446950000000001,47.22428000000001,46.0,1.2242800000000074,,,0.0,,,0.0,2.2649,9.0,-6.7351,7.22622,17.0,-9.77378,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/f8820294bbe01486,Tito Ortiz,Evan Tanner,7,3,,,0.0,16.765915,17.98,-1.2140850000000007,29.567284,25.46,4.107284,,,0.0,,,0.0,0.6794700000000001,2.9299999999999997,-2.2505299999999995,2.8678660000000002,4.5200000000000005,-1.6521340000000002,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/75a401066ad784f6,Pedro Rizzo,Josh Barnett,6,1,,,0.0,1.3464900000000004,10.0,-8.653509999999999,16.633100000000002,17.0,-0.36689999999999756,,,0.0,,,0.0,5.0354600000000005,1.0,4.0354600000000005,19.59102,4.0,15.59102,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/c0be83e56601e7ce,Chuck Liddell,Kevin Randleman,4,5,,,0.0,16.437,10.296800000000001,6.1402,42.071999999999996,23.4591,18.612899999999996,,,0.0,,,0.0,23.059,4.442399999999999,18.616600000000002,48.016999999999996,13.462600000000002,34.554399999999994,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/6f62436ae042009b,Randy Couture,Pedro Rizzo,5,7,,,0.0,18.1346,13.003947,5.130652999999999,29.6783,51.88993,-22.21163,,,0.0,,,0.0,0.12600000000000003,17.610637999999998,-17.484637999999997,3.815,55.57730599999999,-51.762305999999995,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/34ab72077963ee74,Carlos Newton,Pat Miletich,2,7,,,0.0,3.7,12.959889,-9.259889000000001,7.000000000000001,24.012856,-17.012856,,,0.0,,,0.0,5.700000000000001,5.125970000000001,0.5740300000000005,8.400000000000002,16.244835000000002,-7.844835,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/40dbe22895f98978,Tito Ortiz,Elvis Sinosic,8,1,,,0.0,7.8297745,0.0,7.8297745,11.670185200000002,3.0,8.670185200000002,,,0.0,,,0.0,0.903841,2.0,-1.096159,1.5603598,5.0,-3.4396402,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/09da511e611b4eb1,Josh Barnett,Semmy Schilt,2,1,,,0.0,14.899999999999999,5.0,9.899999999999999,56.9,14.0,42.9,,,0.0,,,0.0,20.599999999999998,11.0,9.599999999999998,55.8,20.0,35.8,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/b7419e18d9461277,Pat Miletich,Shonie Carter,8,3,,,0.0,15.087966699999999,8.34,6.747966699999999,52.003856799999994,22.76,29.243856799999993,,,0.0,,,0.0,18.337790999999996,12.31,6.027790999999995,52.4734505,22.6,29.873450499999997,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/6314e63003745e80,Caol Uno,Fabiano Iha,1,5,,,0.0,29.0,1.7556,27.2444,70.0,4.9224,65.0776,,,0.0,,,0.0,41.0,1.5008,39.4992,89.0,3.9401,85.0599,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/9cd5a54a285653c2,Din Thomas,Fabiano Iha,1,6,,,0.0,1.0,3.32668,-2.32668,5.0,9.17672,-4.1767199999999995,,,0.0,,,0.0,0.0,3.95024,-3.95024,2.0,8.182030000000001,-6.182030000000001,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/fb1fe28a5d97db51,Ricardo Almeida,Eugene Jackson,1,4,,,0.0,6.0,3.1420000000000003,2.8579999999999997,13.0,13.393,-0.3930000000000007,,,0.0,,,0.0,5.0,1.7460000000000004,3.2539999999999996,12.0,12.391000000000002,-0.3910000000000018,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/ea64af61ed03453f,Tito Ortiz,Vladimir Matyushenko,9,1,,,0.0,24.74893235,12.0,12.74893235,42.00105556,22.0,20.001055559999998,,,0.0,,,0.0,2.3711523,1.0,1.3711522999999999,6.76810794,2.0,4.76810794,,,0.0,,,0.0,,,0.0,1
http://ufcstats.com/fight-details/970c2beda72908c6,Jens Pulver,Dennis Hallman,4,1,,,0.0,28.195999999999998,0.0,28.195999999999998,91.06,0.0,91.06,,,0.0,,,0.0,22.125999999999998,0.0,22.125999999999998,72.76199999999999,0.0,72.76199999999999,,,0.0,,,0.0,,,0.0,1
