fight_url,fighter,kd,sig_landed,sig_attempted,sig_pct,tot_landed,tot_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec
http://ufcstats.com/fight-details/c365a488a8de3c89,Darren Stewart Francimar Barroso,,,,51% 50%,,,,,33% 25%,,,18
http://ufcstats.com/fight-details/f99ee57f75b20b69,Daniel Omielanczuk Timothy Johnson,,,,72% 55%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/88ce808e4e604180,Leon Edwards Vicente Luque,,,,47% 69%,,,,,0% 66%,,,21
http://ufcstats.com/fight-details/eee7f546c126ee8b,Marc Diakiese Teemu Packalen,,,,85% 100%,,,,,--- ---,,,1
http://ufcstats.com/fight-details/794b63b4c1e1e789,Brad Scott Scott Askham,,,,45% 46%,,,,,--- 0%,,,75
http://ufcstats.com/fight-details/0bb419537705fb04,Lina Lansberg Lucie Pudilova,,,,56% 51%,,,,,0% 0%,,,117
http://ufcstats.com/fight-details/58450502a93454c8,Vitor Belfort Kelvin Gastelum,,,,35% 53%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/34524408fb4d6752,Mauricio Rua Gian Villante,,,,50% 36%,,,,,66% ---,,,0
http://ufcstats.com/fight-details/b47e4f0982938e5b,Edson Barboza Beneil Dariush,,,,35% 41%,,,,,--- 0%,,,2
http://ufcstats.com/fight-details/74d4e37b97866514,Jussier Formiga Ray Borg,,,,58% 32%,,,,,0% ---,,,63
http://ufcstats.com/fight-details/b03dd50785e761a0,Bethe Correia Marion Reneau,,,,40% 44%,,,,,100% ---,,,80
http://ufcstats.com/fight-details/24f156a78bd32026,Alex Oliveira Tim Means,,,,42% 57%,,,,,66% ---,,,167
http://ufcstats.com/fight-details/76602c3658d70273,Francisco Trinaldo Kevin Lee,,,,41% 34%,,,,,--- 14%,,,40
http://ufcstats.com/fight-details/f4f5049e789b7716,Sergio Moraes Davi Ramos,,,,25% 27%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/dc169cc01d675125,Rani Yahya Joe Soto,,,,28% 31%,,,,,50% ---,,,50
http://ufcstats.com/fight-details/12740c6b17779fe9,Michel Prazeres Joshua Burkman,,,,70% 100%,,,,,66% 0%,,,71
http://ufcstats.com/fight-details/ebb94e00d6431e7a,Rony Jason Jeremy Kennedy,,,,46% 53%,,,,,0% 75%,,,37
http://ufcstats.com/fight-details/0ace7e71f5d66bc9,Garreth McLellan Paulo Costa,,,,42% 68%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/dfc8c5161ea0ccb5,Tyron Woodley Stephen Thompson,,,,41% 31%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/7ac4b9823b1e139b,Lando Vannata David Teymur,,,,44% 40%,,,,,100% ---,,,5
http://ufcstats.com/fight-details/e3ca9462ad0d7685,Rashad Evans Daniel Kelly,,,,26% 26%,,,,,0% 0%,,,0
http://ufcstats.com/fight-details/54f9e3e1fad7a589,Amanda Cooper Cynthia Calvillo,,,,25% 50%,,,,,0% 100%,,,0
http://ufcstats.com/fight-details/c79b862be039d9f0,Alistair Overeem Mark Hunt,,,,75% 34%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/42ad1437a1280294,Marcin Tybura Luis Henrique,,,,83% 71%,,,,,100% 50%,,,95
http://ufcstats.com/fight-details/3b536afcc9098925,Mirsad Bektic Darren Elkins,,,,68% 27%,,,,,100% ---,,,262
http://ufcstats.com/fight-details/4804776154430aad,Iuri Alcantara Luke Sanders,,,,31% 79%,,,,,100% 100%,,,3
http://ufcstats.com/fight-details/08b65f5009c34997,Mark Godbeer Daniel Spitz,,,,51% 34%,,,,,--- ---,,,1
http://ufcstats.com/fight-details/6db4d7827082d5b9,Tyson Pedro Paul Craig,,,,65% 50%,,,,,--- 0%,,,157
http://ufcstats.com/fight-details/2d4743a82fc55642,Albert Morales Andre Soukhamthath,,,,48% 31%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/ab14dbff9d2ae41a,Derrick Lewis Travis Browne,,,,22% 51%,,,,,--- ---,,,11
http://ufcstats.com/fight-details/a5d24caed8afbeef,Johny Hendricks Hector Lombard,,,,45% 25%,,,,,--- 25%,,,0
http://ufcstats.com/fight-details/112e6a0ddce893e6,Sam Sicilia Gavin Tucker,,,,16% 38%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/16e28dd989ee1dea,Elias Theodorou Cezar Ferreira,,,,23% 47%,,,,,0% ---,,,39
http://ufcstats.com/fight-details/9c256e94c6b584b6,Sara McMann Gina Mazany,,,,50% 0%,,,,,100% ---,,,62
http://ufcstats.com/fight-details/f00ac5af033f44b4,Paul Felder Alex Ricci,,,,32% 35%,,,,,--- ---,,,3
http://ufcstats.com/fight-details/1db121859d2fcda8,Nordine Taleb Santiago Ponzinibbio,,,,37% 18%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/e4c4c54a10e06973,Carla Esparza Randa Markos,,,,34% 53%,,,,,100% ---,,,75
http://ufcstats.com/fight-details/ad9ecef413a5b48f,Aiemann Zahabi Reginaldo Vieira,,,,34% 32%,,,,,--- 50%,,,0
http://ufcstats.com/fight-details/e59aabdfba9d6c45,Jack Marshman Thiago Santos,,,,13% 36%,,,,,--- 50%,,,3
http://ufcstats.com/fight-details/c1d86f1e6d41cd03,Gerald Meerschaert Ryan Janes,,,,50% 37%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/252074c8554bf30d,Holly Holm Germaine de Randamie,,,,42% 48%,,,,,0% 0%,,,36
http://ufcstats.com/fight-details/d29750cee389a0b9,Anderson Silva Derek Brunson,,,,40% 55%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/ced241b99eab5f22,Jacare Souza Tim Boetsch,,,,38% 60%,,,,,50% ---,,,74
http://ufcstats.com/fight-details/244357514dd89bd6,Glover Teixeira Jared Cannonier,,,,50% 60%,,,,,100% ---,,,214
http://ufcstats.com/fight-details/8b8f9485214f9e48,Dustin Poirier Jim Miller,,,,42% 40%,,,,,--- 50%,,,31
http://ufcstats.com/fight-details/f680e6ebe3bdfe3e,Randy Brown Belal Muhammad,,,,32% 46%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/febea68b205f6273,Wilson Reis Yuta Sasaki,,,,44% 24%,,,,,66% ---,,,177
http://ufcstats.com/fight-details/ddd9e64d97b095f9,Nik Lentz Islam Makhachev,,,,66% 100%,,,,,--- 100%,,,6
http://ufcstats.com/fight-details/c4174e22cb22622c,Ricky Glenn Phillipe Nover,,,,26% 60%,,,,,0% ---,,,18
http://ufcstats.com/fight-details/1f9ac1648b8e501e,Ryan LaFlare Roan Carneiro,,,,32% 35%,,,,,0% 0%,,,68
http://ufcstats.com/fight-details/8c220d4c96895a98,Dennis Bermudez Chan Sung Jung,,,,58% 48%,,,,,0% 0%,,,20
http://ufcstats.com/fight-details/4a2e7e2c8cfdaf5f,Alexa Grasso Felice Herrig,,,,35% 16%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/94cecf4bd29793e1,Abel Trujillo James Vick,,,,25% 16%,,,,,50% ---,,,108
http://ufcstats.com/fight-details/36220644401d85e1,Ovince Saint Preux Volkan Oezdemir,,,,46% 49%,,,,,0% 0%,,,0
http://ufcstats.com/fight-details/49e344834626c144,Anthony Hamilton Marcel Fortuna,,,,37% 50%,,,,,--- ---,,,25
http://ufcstats.com/fight-details/451525a1abe30a91,Jessica Andrade Angela Hill,,,,38% 35%,,,,,0% ---,,,20
http://ufcstats.com/fight-details/74256b4e8d0b1de6,Adam Milstead Curtis Blaydes,,,,100% 69%,,,,,--- 87%,,,0
http://ufcstats.com/fight-details/478221ad98336565,Chas Skelly Chris Gruetzemacher,,,,38% 75%,,,,,50% ---,,,218
http://ufcstats.com/fight-details/66ad9f88f063d2ef,Ricardo Ramos Michinori Tanaka,,,,55% 14%,,,,,--- 50%,,,73
http://ufcstats.com/fight-details/ebe38ba75cbf2320,Tecia Pennington Bec Rawlings,,,,37% 27%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/48e51d4e7172048e,Alex Morono Niko Price,,,,28% 17%,,,,,--- ---,,,8
http://ufcstats.com/fight-details/f3bb58f485dc2008,Daniel Jolly Khalil Rountree Jr.,,,,0% 100%,,,,,0% ---,,,8
http://ufcstats.com/fight-details/ab79fe7b35ccc3dc,Valentina Shevchenko Julianna Pena,,,,66% 83%,,,,,100% 0%,,,162
http://ufcstats.com/fight-details/b91756d955e14d2e,Donald Cerrone Jorge Masvidal,,,,50% 55%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/a45596cda51a1816,Andrei Arlovski Francis Ngannou,,,,33% 61%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/43682a646b9b956f,Alex Caceres Jason Knight,,,,47% 26%,,,,,--- 33%,,,1
http://ufcstats.com/fight-details/3c8eb8ad5e98876f,Nate Marquardt Sam Alvey,,,,71% 47%,,,,,--- ---,,,20
http://ufcstats.com/fight-details/637f561cd731fb44,Raphael Assuncao Aljamain Sterling,,,,61% 45%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/c5865afc31cb6c59,Bobby Nash Li Jingliang,,,,32% 48%,,,,,0% ---,,,87
http://ufcstats.com/fight-details/1cd0ce0e2312ad52,Henrique da Silva Jordan Johnson,,,,51% 47%,,,,,--- 66%,,,20
http://ufcstats.com/fight-details/481aef2d2802ec68,Eric Spicely Alessio Di Chirico,,,,33% 50%,,,,,33% ---,,,51
http://ufcstats.com/fight-details/99373dc33dfbf6e0,Marcos Rogerio de Lima Jeremy Kimball,,,,48% 29%,,,,,--- ---,,,4
http://ufcstats.com/fight-details/0094d2ed98819f7a,Alexandre Pantoja Eric Shelton,,,,36% 38%,,,,,--- 100%,,,126
http://ufcstats.com/fight-details/6eb382e2c51fc4f5,Jason Gonzalez JC Cottrell,,,,22% 16%,,,,,--- 100%,,,7
http://ufcstats.com/fight-details/5742025a09190829,Yair Rodriguez BJ Penn,,,,50% 18%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/00720c46f864fe03,Joe Lauzon Marcin Held,,,,45% 22%,,,,,--- 100%,,,32
http://ufcstats.com/fight-details/8edb831924d69dd9,Court McGee Ben Saunders,,,,31% 42%,,,,,--- ---,,,1
http://ufcstats.com/fight-details/7685701c382cd49a,John Moraga Sergio Pettis,,,,34% 27%,,,,,--- 100%,,,22
http://ufcstats.com/fight-details/bbb67c2ac4453d64,Devin Powell Drakkar Klose,,,,29% 76%,,,,,--- 100%,,,2
http://ufcstats.com/fight-details/b60bbec8ec98941b,Frankie Saenz Augusto Mendes,,,,37% 41%,,,,,--- 33%,,,0
http://ufcstats.com/fight-details/1a81573425c585fb,Aleksei Oleinik Viktor Pesta,,,,46% 36%,,,,,--- 100%,,,34
http://ufcstats.com/fight-details/8156479490877d08,Anthony Rocco Martin Alex White,,,,47% 33%,,,,,50% ---,,,254
http://ufcstats.com/fight-details/53c3565ee1d3411a,Jocelyn Jones-Lybarger Nina Nunes,,,,23% 41%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/3f7684492c9df05e,Walt Harris Chase Sherman,,,,32% 36%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/ae803440d778a12b,Bojan Mihajlovic Joachim Christensen,,,,42% 37%,,,,,--- ---,,,6
http://ufcstats.com/fight-details/c1356395d6b055d7,Dmitrii Smoliakov Cyril Asker,,,,50% 40%,,,,,0% 100%,,,0
http://ufcstats.com/fight-details/0aad210fbaa1db6c,Amanda Nunes Ronda Rousey,,,,57% 50%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/25e6b11e1cf45b83,Dominick Cruz Cody Garbrandt,,,,40% 31%,,,,,0% 100%,,,0
http://ufcstats.com/fight-details/7f663d67422c1b24,TJ Dillashaw John Lineker,,,,43% 30%,,,,,100% 50%,,,94
http://ufcstats.com/fight-details/3d07a533feca7458,Dong Hyun Kim Tarec Saffiedine,,,,24% 61%,,,,,33% 50%,,,72
http://ufcstats.com/fight-details/ab847a4cf397d7d5,Louis Smolka Ray Borg,,,,8% 76%,,,,,--- 100%,,,38
http://ufcstats.com/fight-details/abf0f8234f6be37e,Johny Hendricks Neil Magny,,,,50% 54%,,,,,100% 100%,,,172
http://ufcstats.com/fight-details/78736e322574e500,Antonio Carlos Junior Marvin Vettori,,,,39% 23%,,,,,20% ---,,,128
http://ufcstats.com/fight-details/31acf87e89a4a401,Mike Pyle Alex Garcia,,,,20% 48%,,,,,--- 50%,,,0
http://ufcstats.com/fight-details/d8c7497043e7e5bd,Brandon Thatch Niko Price,,,,57% 37%,,,,,--- 25%,,,1
http://ufcstats.com/fight-details/9d4b2767f6630fc9,Alex Oliveira Tim Means,,,,60% 73%,,,,,25% 100%,,,78
http://ufcstats.com/fight-details/5840527835a8ffb2,Paige VanZant Michelle Waterson-Gomez,,,,41% 70%,,,,,0% 100%,,,0
http://ufcstats.com/fight-details/23bc29f1b6baacad,Sage Northcutt Mickey Gall,,,,58% 40%,,,,,--- 100%,,,59
http://ufcstats.com/fight-details/2cdf841a057d9039,Urijah Faber Brad Pickett,,,,64% 13%,,,,,0% 100%,,,118
http://ufcstats.com/fight-details/473b9b56cdaedba3,Alan Jouban Mike Perry,,,,48% 46%,,,,,33% ---,,,43
http://ufcstats.com/fight-details/01f396a7372dc8ff,Henrique da Silva Paul Craig,,,,80% 62%,,,,,33% 100%,,,139
http://ufcstats.com/fight-details/4b35edc671de861f,Cole Miller Mizuto Hirota,,,,35% 47%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/677588ea237aa5c0,Bryan Barberena Colby Covington,,,,30% 46%,,,,,--- 85%,,,0
http://ufcstats.com/fight-details/30f6cf4253b13b76,James Moontasri Alex Morono,,,,60% 46%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/7979888b1fb5eb39,Josh Emmett Scott Holtzman,,,,35% 47%,,,,,25% 100%,,,57
http://ufcstats.com/fight-details/d77ace7aadb2383e,Leslie Smith Irene Aldana,,,,43% 39%,,,,,--- ---,,,13
http://ufcstats.com/fight-details/ca6d4239726931f9,Eddie Wineland Takeya Mizugaki,,,,28% 32%,,,,,--- ---,,,6
http://ufcstats.com/fight-details/88c712be47805d63,Hector Sandoval Fredy Serrano,,,,62% 22%,,,,,14% 0%,,,48
http://ufcstats.com/fight-details/1ca4274019680d23,Bojan Velickovic Sultan Aliev,,,,56% 50%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/977a758d869f9e7a,Max Holloway Anthony Pettis,,,,39% 33%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/96404a3b32791c8d,Donald Cerrone Matt Brown,,,,47% 42%,,,,,0% ---,,,32
http://ufcstats.com/fight-details/5f0aa841c21f7d30,Cub Swanson Dooho Choi,,,,35% 51%,,,,,0% 0%,,,11
http://ufcstats.com/fight-details/07b98dbf5d2c62a2,Tim Kennedy Kelvin Gastelum,,,,57% 46%,,,,,50% ---,,,168
http://ufcstats.com/fight-details/761a215d51a0442e,Jordan Mein Emil Meek,,,,59% 32%,,,,,75% ---,,,99
http://ufcstats.com/fight-details/0af90a49f0ca1879,Nikita Krylov Misha Cirkunov,,,,55% 44%,,,,,50% 66%,,,93
http://ufcstats.com/fight-details/04f27a78e4ffce47,Olivier Aubin-Mercier Drew Dober,,,,50% 24%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/ca9804845b010845,Valerie Letourneau Viviane Pereira,,,,50% 33%,,,,,100% ---,,,106
http://ufcstats.com/fight-details/b121f30d7fc9ea6c,Mitch Gagnon Matthew Lopez,,,,66% 52%,,,,,33% 100%,,,82
http://ufcstats.com/fight-details/071d488ec8ccf254,John Makdessi Lando Vannata,,,,84% 31%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/8b983e834df0c6c4,Jason Saggo Rustam Khabilov,,,,31% 34%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/d573e571d8349b5d,Zach Makovsky Dustin Ortiz,,,,55% 50%,,,,,50% 33%,,,30
http://ufcstats.com/fight-details/cb1e57b5f8c92922,Derrick Lewis Shamil Abdurakhimov,,,,14% 36%,,,,,--- 20%,,,23
http://ufcstats.com/fight-details/0769ab47fcf0bf6b,Francis Ngannou Anthony Hamilton,,,,100% 0%,,,,,--- 50%,,,7
http://ufcstats.com/fight-details/14e7bb7a9d49450d,Corey Anderson Sean O'Connell,,,,69% 35%,,,,,100% ---,,,263
http://ufcstats.com/fight-details/25cd989ac5569629,Gian Villante Saparbeg Safarov,,,,50% 31%,,,,,--- ---,,,24
http://ufcstats.com/fight-details/9555d8941df4a998,Justine Kish Ashley Yoder,,,,48% 29%,,,,,--- 100%,,,69
http://ufcstats.com/fight-details/02e3699be1d8daa2,Randy Brown Brian Camozzi,,,,45% 27%,,,,,100% ---,,,224
http://ufcstats.com/fight-details/85feac6924abb35b,Joseph Gigliotti Gerald Meerschaert,,,,25% 41%,,,,,100% 0%,,,39
http://ufcstats.com/fight-details/0b26d635106aea1c,Andrew Sanchez Trevor Smith,,,,36% 30%,,,,,--- ---,,,15
http://ufcstats.com/fight-details/4bf0be780f2d09be,Tiago dos Santos e Silva Shane Burgos,,,,32% 22%,,,,,14% ---,,,98
http://ufcstats.com/fight-details/a71febed166b7d42,Frankie Perez Marc Diakiese,,,,42% 33%,,,,,--- 66%,,,0
http://ufcstats.com/fight-details/770312f3ca8506b6,Keith Berish Ryan Janes,,,,40% 37%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/87b6c507a7684ec2,Juliana Lima JJ Aldrich,,,,51% 43%,,,,,50% ---,,,164
http://ufcstats.com/fight-details/02822c35ffef5a50,Demetrious Johnson Tim Elliott,,,,41% 54%,,,,,66% 100%,,,80
http://ufcstats.com/fight-details/5e1370a92ce8abb0,Joseph Benavidez Henry Cejudo,,,,31% 31%,,,,,--- 33%,,,1
http://ufcstats.com/fight-details/27ff7028ec8c2161,Jake Ellenberger Jorge Masvidal,,,,35% 69%,,,,,0% ---,,,3
http://ufcstats.com/fight-details/9cad47cdd6351e50,Ion Cutelaba Jared Cannonier,,,,45% 64%,,,,,100% ---,,,140
http://ufcstats.com/fight-details/a716172939767cab,Sara McMann Alexis Davis,,,,40% 80%,,,,,100% ---,,,0
http://ufcstats.com/fight-details/36830f6eb3c847f5,Brandon Moreno Ryan Benoit,,,,30% 21%,,,,,60% ---,,,99
http://ufcstats.com/fight-details/019983faebec6d64,Gray Maynard Ryan Hall,,,,31% 33%,,,,,--- 0%,,,58
http://ufcstats.com/fight-details/63b35df1276b3d64,Rob Font Matt Schnell,,,,78% 42%,,,,,100% ---,,,128
http://ufcstats.com/fight-details/c5d48ca7c22f857e,Dong Hyun Ma Brendan O'Reilly,,,,73% 37%,,,,,100% 0%,,,244
http://ufcstats.com/fight-details/5ae45d20a60dc109,Kailin Curran Jamie Moyle,,,,31% 56%,,,,,--- 33%,,,179
http://ufcstats.com/fight-details/163fbb2185730846,Elvis Mutapcic Anthony Smith,,,,53% 66%,,,,,--- ---,,,258
http://ufcstats.com/fight-details/fe132ef2ab8ae9d2,Josh Stansbury Devin Clark,,,,52% 31%,,,,,--- 50%,,,17
http://ufcstats.com/fight-details/6d04fbef6b8e4551,Robert Whittaker Derek Brunson,,,,56% 45%,,,,,--- 0%,,,7
http://ufcstats.com/fight-details/0d33d43bee65d98f,Jake Matthews Andrew Holbrook,,,,47% 66%,,,,,--- 100%,,,24
http://ufcstats.com/fight-details/450760216f5643ca,Kyle Noke Omari Akhmedov,,,,25% 57%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/2cab927474cb6e62,Yusuke Kasuya Alexander Volkanovski,,,,50% 61%,,,,,50% 100%,,,100
http://ufcstats.com/fight-details/d1c519260c0ddf3a,Khalil Rountree Jr. Tyson Pedro,,,,42% 57%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/314aea77cd24210f,Seo Hee Ham Danielle Taylor,,,,37% 18%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/71854cfe738d6ee1,Daniel Kelly Chris Camozzi,,,,35% 54%,,,,,100% ---,,,45
http://ufcstats.com/fight-details/64bc223daa594bcc,Damien Brown Jon Tuck,,,,11% 52%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/2c0a58ef0324e18b,Richard Walsh Jonathan Meunier,,,,21% 47%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/291d91378a96d1e8,Ben Nguyen Geane Herrera,,,,49% 18%,,,,,0% 0%,,,2
http://ufcstats.com/fight-details/4f60a7e7b848bc6d,Dan Hooker Jason Knight,,,,60% 23%,,,,,--- 100%,,,34
http://ufcstats.com/fight-details/2e209dc450b7ebe3,Marlon Vera Guangyou Ning,,,,30% 31%,,,,,100% ---,,,102
http://ufcstats.com/fight-details/0da0dc2c7eb29f58,Yao Zhikui Jenel Lausa,,,,22% 48%,,,,,0% 100%,,,0
http://ufcstats.com/fight-details/106088694fa0c682,Ryan Bader Rogerio Nogueira,,,,72% 22%,,,,,100% ---,,,202
http://ufcstats.com/fight-details/ac656cebef8cf0a4,Thomas Almeida Albert Morales,,,,46% 26%,,,,,--- 50%,,,6
http://ufcstats.com/fight-details/4c05732d411d6412,Claudia Gadelha Cortney Casey,,,,27% 40%,,,,,100% 0%,,,143
http://ufcstats.com/fight-details/3e1bd51261cb61df,Thales Leites Krzysztof Jotko,,,,40% 30%,,,,,50% ---,,,116
http://ufcstats.com/fight-details/939cc30f07131724,Warlley Alves Kamaru Usman,,,,36% 39%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/edcf1d6a1bd8acc7,Sergio Moraes Zak Ottow,,,,26% 33%,,,,,100% ---,,,200
http://ufcstats.com/fight-details/13d2b7aef67cb6ea,Cezar Ferreira Jack Hermansson,,,,30% 25%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/a5e240bcd7731725,Marcos Rogerio de Lima Gadzhimurad Antigulov,,,,33% 0%,,,,,--- 100%,,,21
http://ufcstats.com/fight-details/02b39d683f027517,Johnny Eduardo Manvel Gamburyan,,,,36% 45%,,,,,--- 0%,,,25
http://ufcstats.com/fight-details/9e75fbe17a35f272,Luis Henrique Christian Colombo,,,,62% 16%,,,,,100% ---,,,205
http://ufcstats.com/fight-details/30a2c7e5b90e6d74,Pedro Munhoz Justin Scoggins,,,,36% 35%,,,,,0% 100%,,,0
http://ufcstats.com/fight-details/934c967872f28b13,Francimar Barroso Darren Stewart,,,,0% 70%,,,,,--- 50%,,,0
http://ufcstats.com/fight-details/b5268a0c2df32a24,Gegard Mousasi Uriah Hall,,,,50% 48%,,,,,50% ---,,,44
http://ufcstats.com/fight-details/6b5fe10e6e7d160a,Ross Pearson Stevie Ray,,,,57% 43%,,,,,--- 100%,,,8
http://ufcstats.com/fight-details/689116759885e4a5,Timothy Johnson Alexander Volkov,,,,60% 57%,,,,,0% 50%,,,171
http://ufcstats.com/fight-details/e4795ab9bdd6fb38,Artem Lobov Teruto Ishihara,,,,42% 38%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/f1afa75c8d492550,Magnus Cedenblad Jack Marshman,,,,48% 58%,,,,,100% ---,,,257
http://ufcstats.com/fight-details/ad0bac98558900af,Kyoji Horiguchi Ali Bagautinov,,,,60% 72%,,,,,25% 100%,,,125
http://ufcstats.com/fight-details/dad034faf3d62cb9,Kevin Lee Magomed Mustafaev,,,,81% 58%,,,,,80% 0%,,,186
http://ufcstats.com/fight-details/24411c5356903d11,Anna Elmose Amanda Cooper,,,,57% 36%,,,,,--- 0%,,,72
http://ufcstats.com/fight-details/8eaa23d64c20b0f1,Justin Ledet Mark Godbeer,,,,27% 45%,,,,,100% 0%,,,76
http://ufcstats.com/fight-details/1b52e24d09700dd9,Zak Cummings Alexander Yakovlev,,,,29% 46%,,,,,--- 100%,,,38
http://ufcstats.com/fight-details/7fce3efc5d2add6e,Marion Reneau Milana Dudieva,,,,14% 33%,,,,,--- 50%,,,1
http://ufcstats.com/fight-details/a337e11f80a75b7d,Brett Johns Kwan Ho Kwak,,,,57% 45%,,,,,87% ---,,,246
http://ufcstats.com/fight-details/bd6909a463a1de2b,Charlie Ward Abdul Razak Alhassan,,,,14% 54%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/1d7015553debd1c8,Eddie Alvarez Conor McGregor,,,,20% 31%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/b80ef7cdc36ab48b,Tyron Woodley Stephen Thompson,,,,77% 25%,,,,,100% ---,,,177
http://ufcstats.com/fight-details/4403857f545ede75,Joanna Jedrzejczyk Karolina Kowalkiewicz,,,,42% 17%,,,,,--- ---,,,28
http://ufcstats.com/fight-details/f37d18b5c35145bf,Chris Weidman Yoel Romero,,,,29% 30%,,,,,25% ---,,,25
http://ufcstats.com/fight-details/9ebfd601c43b89b3,Miesha Tate Raquel Pennington,,,,24% 38%,,,,,33% ---,,,155
http://ufcstats.com/fight-details/9c4cbd0546d03f6b,Frankie Edgar Jeremy Stephens,,,,30% 12%,,,,,16% ---,,,76
http://ufcstats.com/fight-details/c26806c2d554e50c,Khabib Nurmagomedov Michael Johnson,,,,56% 30%,,,,,50% ---,,,183
http://ufcstats.com/fight-details/8172d8d996335d0a,Rafael Natal Tim Boetsch,,,,27% 56%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/14477908199435e1,Vicente Luque Belal Muhammad,,,,42% 30%,,,,,--- ---,,,3
http://ufcstats.com/fight-details/ef80a6eea892c296,Jim Miller Thiago Alves,,,,32% 28%,,,,,100% ---,,,107
http://ufcstats.com/fight-details/706228ddb6076b3f,Liz Carmouche Katlyn Cerminara,,,,55% 10%,,,,,66% ---,,,177
http://ufcstats.com/fight-details/9220acccebf14a46,Rafael Dos Anjos Tony Ferguson,,,,51% 35%,,,,,0% ---,,,29
http://ufcstats.com/fight-details/c5a8e0098d1024ce,Diego Sanchez Marcin Held,,,,38% 35%,,,,,0% ---,,,31
http://ufcstats.com/fight-details/e322eae035f7c00f,Ricardo Lamas Charles Oliveira,,,,45% 70%,,,,,100% 100%,,,71
http://ufcstats.com/fight-details/43a941e005a2d463,Martin Bravo Claudio Puelles,,,,44% 44%,,,,,--- 25%,,,0
http://ufcstats.com/fight-details/00494c77d2a88f8c,Beneil Dariush Rashid Magomedov,,,,47% 68%,,,,,0% 100%,,,36
http://ufcstats.com/fight-details/52943c821416dc38,Alexa Grasso Heather Clark,,,,46% 46%,,,,,--- 0%,,,59
http://ufcstats.com/fight-details/51010081d59b4687,Erik Perez Felipe Arantes,,,,48% 68%,,,,,100% ---,,,111
http://ufcstats.com/fight-details/588a39cab19065bc,Marco Beltran Joe Soto,,,,37% 100%,,,,,--- 100%,,,0
http://ufcstats.com/fight-details/23c6a428df1569bc,Erick Montano Max Griffin,,,,42% 50%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/29df50b2ea446361,Henry Briones Douglas Silva de Andrade,,,,46% 47%,,,,,0% ---,,,0
http://ufcstats.com/fight-details/2c39797c6574ff29,Sam Alvey Alex Nicholson,,,,40% 42%,,,,,--- ---,,,0
http://ufcstats.com/fight-details/c1e039419a671b9e,Marco Polo Reyes Jason Novelli,,,,18% 23%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/4fa26e1e88583ab5,Enrique Barzola Chris Avila,,,,48% 27%,,,,,60% ---,,,113
http://ufcstats.com/fight-details/eaa63c8fb9379426,Michael Bisping Dan Henderson,,,,29% 42%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/ebc7ec239faf7b0b,Vitor Belfort Gegard Mousasi,,,,27% 42%,,,,,--- 0%,,,0
http://ufcstats.com/fight-details/451d7d8c2a6bacb3,Ovince Saint Preux Jimi Manuwa,,,,41% 75%,,,,,100% 0%,,,194
http://ufcstats.com/fight-details/17067cf55726c673,Stefan Struve Daniel Omielanczuk,,,,38% 40%,,,,,50% ---,,,134
